CLICKS, MaxCPM5
1474574107,4,40
1474574117,8,112
1474574127,8,130
1474574137,5,54
1474574147,4,52
1474574157,7,54
1474574167,3,31
1474574177,9,109
1474574187,2,79
1474574197,1,19
1474574207,3,13
1474574217,3,23
1474574227,5,59
1474574237,5,59
1474574247,4,104
1474574257,7,72
1474574267,6,70
1474574277,4,49
1474574287,5,66
1474574297,3,59
1474574307,6,58
1474574317,8,87
1474574327,2,44
1474574337,3,36
1474574348,4,28
1474574358,5,39
1474574368,2,38
1474574378,6,38
1474574388,4,37
1474574398,4,51
1474574408,5,37
1474574418,3,37
1474574428,4,29
1474574438,7,80
1474574448,4,39
1474574458,4,27
1474574468,5,74
1474574478,7,75
1474574488,4,46
1474574498,3,20
1474574508,2,59
1474574518,7,87
1474574528,4,31
1474574538,3,32
1474574548,6,110
1474574558,4,44
1474574568,4,38
1474574578,3,29
1474574588,8,84
1474574598,4,45
1474574608,4,33
1474574618,4,44
1474574628,5,40
1474574638,6,65
1474574648,10,161
1474574658,2,40
1474574668,3,20
1474574678,2,21
1474574688,6,65
1474574698,1,30
1474574708,6,42
1474574718,5,60
1474574728,6,207
1474574738,3,49
1474574748,5,44
1474574758,6,52
1474574768,6,65
1474574778,6,64
1474574788,4,117
1474574798,6,79
1474574808,3,43
1474574818,8,164
1474574828,3,52
1474574838,6,62
1474574848,8,79
1474574858,5,82
1474574868,3,27
1474574878,6,64
1474574888,5,53
1474574898,7,98
1474574908,8,79
1474574918,4,72
1474574928,5,64
1474574938,4,24
1474574948,6,97
1474574958,4,28
1474574968,2,36
1474574978,6,50
1474574988,6,62
1474574998,6,50
1474575008,5,59
1474575018,4,45
1474575028,5,89
1474575038,5,61
1474575048,4,34
1474575058,5,66
1474575068,3,31
1474575078,3,23
1474575088,5,39
1474575098,3,39
1474575108,4,35
1474575118,7,65
1474575128,3,27
1474575138,3,34
1474575148,5,48
1474575158,2,30
1474575168,5,42
1474575178,6,93
1474575188,4,32
1474575198,6,55
1474575208,5,65
1474575218,8,87
1474575228,3,67
1474575238,6,95
1474575248,4,29
1474575258,8,158
1474575268,6,59
1474575278,1,29
1474575288,6,72
1474575298,5,73
1474575308,6,132
1474575318,6,66
1474575328,5,81
1474575338,5,67
1474575348,6,65
1474575358,2,26
1474575368,5,45
1474575378,4,66
1474575388,8,62
1474575399,7,212
1474575409,2,35
1474575419,6,59
1474575429,4,36
1474575439,4,45
1474575449,6,51
1474575459,4,36
1474575469,7,166
1474575479,4,138
1474575489,5,63
1474575499,5,83
1474575509,5,46
1474575519,5,66
1474575529,3,39
1474575539,2,19
1474575549,1,12
1474575559,7,109
1474575569,5,57
1474575579,7,162
1474575589,7,57
1474575599,5,52
1474575609,9,132
1474575619,4,33
1474575629,4,33
1474575639,8,103
1474575649,7,89
1474575659,6,76
1474575669,7,251
1474575679,5,47
1474575689,11,141
1474575699,4,92
1474575709,5,40
1474575719,7,91
1474575729,2,33
1474575739,4,28
1474575749,11,178
1474575759,3,74
1474575769,9,69
1474575779,5,110
1474575789,8,133
1474575799,8,97
1474575809,4,80
1474575819,4,35
1474575829,5,62
1474575839,5,62
1474575849,3,30
1474575859,5,35
1474575869,12,221
1474575879,2,31
1474575889,4,33
1474575899,4,30
1474575909,2,29
1474575919,4,33
1474575929,4,38
1474575939,4,33
1474575949,3,23
1474575959,5,132
1474575969,3,29
1474575979,4,29
1474575989,8,99
1474575999,6,61
1474576009,6,98
1474576019,4,56
1474576029,1,27
1474576039,5,60
1474576049,4,57
1474576059,6,50
1474576069,9,135
1474576079,8,94
1474576089,4,37
1474576099,6,42
1474576109,6,227
1474576119,4,28
1474576129,8,75
1474576139,10,93
1474576149,3,81
1474576159,9,148
1474576169,6,67
1474576179,6,66
1474576189,8,150
1474576199,6,112
1474576209,9,218
1474576219,4,29
1474576229,4,43
1474576239,10,204
1474576249,1,79
1474576259,8,54
1474576269,6,59
1474576279,7,68
1474576289,3,25
1474576299,5,48
1474576309,3,41
1474576319,4,26
1474576329,2,21
1474576339,6,88
1474576349,6,61
1474576359,7,119
1474576369,9,117
1474576379,7,105
1474576389,2,37
1474576399,6,52
1474576409,3,38
1474576419,2,28
1474576429,4,19
1474576439,3,40
1474576449,3,21
1474576460,5,124
1474576470,2,34
1474576480,2,14
1474576490,6,47
1474576500,8,159
1474576510,10,136
1474576520,4,104
1474576530,5,52
1474576540,5,91
1474576550,6,45
1474576560,3,50
1474576570,6,86
1474576580,4,54
1474576590,6,83
1474576600,6,99
1474576610,7,49
1474576620,7,216
1474576630,6,43
1474576640,2,25
1474576650,3,29
1474576660,1,17
1474576670,3,17
1474576680,4,28
1474576690,8,133
1474576700,4,35
1474576710,6,43
1474576720,2,26
1474576730,7,140
1474576740,6,70
1474576750,2,23
1474576760,4,32
1474576770,7,79
1474576780,8,109
1474576790,4,59
1474576800,3,38
1474576810,7,124
1474576820,6,52
1474576830,10,160
1474576840,8,83
1474576850,6,93
1474576860,5,62
1474576870,6,89
1474576880,6,93
1474576890,2,21
1474576900,7,108
1474576910,8,53
1474576920,4,82
1474576930,5,39
1474576940,8,118
1474576950,3,25
1474576960,6,69
1474576970,3,64
1474576980,2,19
1474576990,5,62
1474577000,6,53
1474577010,2,34
1474577020,4,27
1474577030,6,77
1474577040,2,19
1474577050,5,48
1474577060,0,0
1474577070,8,144
1474577080,4,47
1474577090,8,65
1474577100,13,253
1474577110,9,307
1474577120,9,173
1474577130,7,187
1474577140,8,195
1474577150,3,25
1474577160,5,49
1474577170,2,41
1474577180,3,21
1474577190,4,46
1474577200,8,89
1474577210,7,68
1474577220,5,58
1474577230,2,38
1474577240,2,22
1474577250,2,16
1474577260,3,17
1474577270,5,62
1474577280,3,21
1474577290,2,23
1474577300,9,115
1474577310,3,48
1474577320,5,41
1474577330,4,54
1474577340,1,23
1474577350,7,51
1474577360,4,88
1474577370,4,28
1474577380,0,0
1474577390,3,15
1474577400,7,82
1474577410,7,96
1474577420,4,53
1474577430,5,177
1474577440,6,62
1474577450,5,49
1474577460,6,61
1474577470,7,60
1474577480,6,49
1474577490,0,0
1474577500,5,32
1474577510,4,51
1474577520,6,77
1474577531,4,54
1474577541,6,81
1474577551,7,152
1474577561,2,54
1474577571,6,43
1474577581,5,69
1474577591,9,100
1474577601,3,62
1474577611,7,56
1474577621,4,88
1474577631,5,52
1474577641,6,77
1474577651,8,136
1474577661,2,33
1474577671,6,107
1474577681,5,45
1474577691,4,41
1474577701,7,125
1474577711,5,56
1474577721,4,35
1474577731,2,19
1474577741,3,51
1474577751,7,149
1474577761,4,94
1474577771,4,31
1474577781,6,59
1474577791,3,33
1474577801,11,288
1474577811,7,73
1474577821,1,42
1474577831,5,48
1474577841,5,38
1474577851,4,29
1474577861,5,56
1474577871,5,112
1474577881,10,423
1474577891,6,89
1474577901,3,34
1474577911,5,47
1474577921,4,55
1474577931,3,25
1474577941,6,121
1474577951,6,111
1474577961,8,117
1474577971,4,63
1474577981,5,50
1474577991,2,18
1474578001,6,59
1474578011,2,34
1474578021,4,20
1474578031,9,169
1474578041,7,70
1474578051,6,59
1474578061,2,87
1474578071,9,86
1474578081,7,129
1474578091,6,77
1474578101,7,55
1474578111,6,92
1474578121,5,65
1474578131,4,33
1474578141,6,88
1474578151,4,31
1474578161,5,63
1474578171,2,45
1474578181,1,16
1474578191,3,12
1474578201,5,53
1474578211,9,108
1474578221,3,41
1474578231,5,52
1474578241,1,24
1474578251,5,45
1474578261,7,91
1474578271,6,52
1474578281,3,81
1474578291,3,23
1474578301,4,28
1474578311,3,34
1474578321,6,77
1474578331,5,47
1474578341,5,50
1474578351,2,17
1474578361,4,34
1474578371,4,72
1474578381,6,53
1474578391,4,70
1474578401,6,83
1474578411,8,91
1474578421,7,172
1474578431,4,51
1474578441,5,67
1474578451,5,73
1474578461,3,61
1474578471,4,54
1474578481,7,103
1474578491,5,50
1474578501,6,52
1474578511,6,76
1474578521,6,63
1474578531,5,50
1474578541,8,158
1474578551,7,79
1474578561,5,46
1474578571,9,127
1474578581,7,60
1474578592,4,43
1474578602,2,23
1474578612,9,102
1474578622,4,55
1474578632,4,35
1474578642,7,71
1474578652,4,34
1474578662,3,30
1474578672,4,42
1474578682,4,38
1474578692,4,41
1474578702,9,64
1474578712,4,223
1474578722,3,25
1474578732,5,71
1474578742,5,49
1474578752,3,46
1474578762,11,167
1474578772,4,51
1474578782,5,122
1474578792,3,38
1474578802,3,24
1474578812,9,74
1474578822,5,103
1474578832,3,30
1474578842,7,104
1474578852,2,94
1474578862,6,51
1474578872,5,62
1474578882,6,94
1474578892,5,40
1474578902,7,86
1474578912,4,73
1474578922,4,29
1474578932,6,114
1474578942,6,109
1474578952,7,95
1474578962,4,65
1474578972,2,30
1474578982,3,15
1474578992,5,54
1474579002,6,92
1474579012,5,134
1474579022,5,82
1474579032,3,29
1474579042,8,162
1474579052,7,97
1474579062,5,70
1474579072,3,25
1474579082,10,151
1474579092,6,86
1474579102,8,68
1474579112,7,74
1474579122,6,113
1474579132,5,41
1474579142,3,31
1474579152,5,74
1474579162,0,0
1474579172,4,21
1474579182,6,56
1474579192,3,35
1474579202,6,42
1474579212,2,28
1474579222,2,17
1474579232,2,15
1474579242,3,24
1474579252,4,21
1474579262,5,40
1474579272,4,46
1474579282,4,26
1474579292,6,110
1474579302,7,135
1474579312,2,41
1474579322,4,28
1474579332,2,32
1474579342,5,42
1474579352,3,30
1474579362,8,76
1474579372,2,40
1474579382,12,179
1474579392,4,38
1474579402,2,55
1474579412,5,39
1474579422,5,43
1474579432,8,95
1474579442,6,79
1474579452,4,43
1474579462,2,19
1474579472,4,29
1474579482,2,33
1474579492,5,81
1474579502,4,30
1474579512,5,82
1474579522,5,56
1474579532,4,32
1474579542,8,169
1474579552,5,55
1474579562,4,44
1474579572,5,38
1474579582,6,59
1474579592,1,31
1474579602,3,18
1474579612,2,20
1474579622,3,20
1474579632,8,75
1474579642,4,67
1474579652,6,53
1474579662,4,38
1474579673,3,21
1474579683,1,15
1474579693,3,19
1474579703,3,20
1474579713,5,45
1474579723,2,36
1474579733,6,43
1474579743,3,39
1474579753,6,111
1474579763,8,174
1474579773,5,50
1474579783,8,73
1474579793,2,50
1474579803,4,31
1474579813,3,27
1474579823,3,22
1474579833,3,22
1474579843,4,28
1474579853,10,115
1474579863,4,42
1474579873,5,52
1474579883,8,145
1474579893,5,57
1474579903,4,42
1474579913,3,30
1474579923,6,85
1474579933,4,40
1474579943,6,59
1474579953,6,80
1474579963,5,45
1474579973,9,94
1474579983,6,79
1474579993,9,173
1474580003,3,66
1474580013,2,17
1474580023,5,52
1474580033,7,144
1474580043,5,62
1474580053,5,42
1474580063,8,138
1474580073,3,37
1474580083,9,99
1474580093,2,37
1474580103,4,25
1474580113,3,43
1474580123,2,20
1474580133,2,16
1474580143,5,68
1474580153,7,63
1474580163,6,97
1474580173,4,57
1474580183,5,52
1474580193,4,29
1474580203,8,81
1474580213,6,71
1474580223,2,27
1474580233,3,20
1474580243,7,104
1474580253,2,22
1474580263,7,101
1474580273,5,81
1474580283,10,94
1474580293,4,72
1474580303,10,216
1474580313,5,52
1474580323,12,195
1474580333,5,53
1474580343,3,44
1474580353,3,26
1474580363,3,28
1474580373,5,34
1474580383,2,26
1474580393,4,36
1474580403,4,34
1474580413,5,40
1474580423,4,41
1474580433,6,78
1474580443,5,95
1474580453,4,28
1474580463,4,73
1474580473,3,29
1474580483,6,48
1474580493,3,67
1474580503,4,28
1474580513,4,31
1474580523,5,40
1474580533,2,25
1474580543,3,26
1474580553,5,34
1474580563,7,116
1474580573,5,66
1474580583,6,67
1474580593,5,50
1474580603,8,197
1474580613,8,86
1474580623,4,37
1474580633,7,79
1474580643,5,50
1474580653,7,98
1474580663,5,90
1474580673,4,39
1474580683,3,28
1474580693,7,101
1474580703,7,63
1474580713,6,72
1474580723,8,76
1474580734,2,54
1474580744,6,49
1474580754,3,26
1474580764,6,73
1474580774,3,58
1474580784,4,23
1474580794,8,230
1474580804,3,116
1474580814,3,26
1474580824,6,73
1474580834,7,85
1474580844,6,58
1474580854,5,82
1474580864,7,106
1474580874,4,37
1474580884,1,22
1474580894,5,35
1474580904,7,56
1474580914,8,67
1474580924,4,66
1474580934,5,89
1474580944,2,28
1474580954,4,25
1474580964,7,83
1474580974,4,35
1474580984,3,33
1474580994,9,89
1474581004,3,86
1474581014,8,79
1474581024,11,470
1474581034,7,102
1474581044,6,48
1474581054,4,70
1474581064,6,63
1474581074,7,83
1474581084,4,30
1474581094,5,65
1474581104,2,43
1474581114,2,21
1474581124,5,47
1474581134,9,123
1474581144,5,43
1474581154,4,45
1474581164,5,58
1474581174,3,30
1474581184,3,28
1474581194,4,26
1474581204,5,58
1474581214,3,27
1474581224,5,63
1474581234,5,55
1474581244,3,47
1474581254,7,105
1474581264,9,73
1474581274,2,39
1474581284,2,16
1474581294,3,25
1474581304,6,73
1474581314,8,103
1474581324,5,87
1474581334,6,170
1474581344,4,30
1474581354,5,48
1474581364,4,31
1474581374,8,152
1474581384,6,55
1474581394,5,49
1474581404,3,30
1474581414,4,24
1474581424,5,52
1474581434,6,50
1474581444,5,67
1474581454,13,218
1474581464,6,82
1474581474,6,67
1474581484,4,64
1474581494,5,56
1474581504,9,199
1474581514,5,94
1474581524,6,60
1474581534,4,29
1474581544,7,112
1474581554,4,32
1474581564,2,258
1474581574,8,162
1474581584,5,52
1474581594,5,54
1474581604,1,20
1474581614,4,32
1474581624,5,62
1474581634,4,28
1474581644,5,74
1474581654,5,46
1474581664,7,64
1474581674,0,0
1474581684,2,19
1474581694,6,59
1474581704,4,29
1474581714,6,55
1474581724,4,50
1474581734,4,50
1474581744,4,31
1474581754,4,35
1474581764,4,45
1474581774,7,66
1474581784,8,97
1474581795,5,87
1474581805,3,30
1474581815,2,21
1474581825,5,67
1474581835,6,40
1474581845,3,56
1474581855,5,33
1474581865,5,53
1474581875,6,65
1474581885,5,46
1474581895,6,68
1474581905,3,40
1474581915,5,44
1474581925,7,72
1474581935,2,37
1474581945,8,80
1474581955,4,38
1474581965,6,53
1474581975,8,119
1474581985,3,37
1474581995,5,35
1474582005,6,49
1474582015,3,45
1474582025,4,28
1474582035,8,101
1474582045,4,48
1474582055,6,56
1474582065,5,49
1474582075,5,46
1474582085,6,53
1474582095,6,53
1474582105,9,76
1474582115,4,56
1474582125,6,65
1474582135,3,46
1474582145,2,19
1474582155,4,31
1474582165,3,29
1474582175,5,54
1474582185,6,134
1474582195,3,99
1474582205,3,25
1474582215,8,107
1474582225,6,83
1474582235,5,43
1474582245,8,116
1474582255,2,49
1474582265,7,92
1474582275,3,56
1474582285,4,24
1474582295,6,45
1474582305,3,63
1474582315,7,153
1474582325,4,85
1474582335,8,90
1474582345,2,31
1474582355,6,55
1474582365,9,161
1474582375,0,0
1474582385,8,232
1474582395,6,43
1474582405,9,127
1474582415,6,76
1474582425,5,73
1474582435,5,44
1474582445,7,84
1474582455,4,49
1474582465,5,55
1474582475,8,107
1474582485,3,41
1474582495,4,23
1474582505,5,62
1474582515,4,38
1474582525,7,195
1474582535,4,40
1474582545,2,22
1474582555,2,20
1474582565,5,47
1474582575,4,39
1474582585,6,52
1474582595,8,85
1474582605,5,58
1474582615,4,63
1474582625,5,33
1474582635,3,41
1474582645,6,82
1474582655,1,43
1474582665,8,94
1474582675,3,39
1474582685,5,51
1474582695,5,51
1474582705,5,46
1474582715,6,130
1474582725,7,93
1474582735,8,129
1474582745,5,42
1474582755,7,106
1474582765,5,86
1474582775,10,216
1474582785,4,39
1474582795,2,30
1474582805,5,45
1474582815,5,44
1474582825,2,34
1474582835,6,42
1474582845,5,35
1474582856,2,32
1474582866,5,34
1474582876,5,42
1474582886,6,59
1474582896,5,37
1474582906,4,78
1474582916,4,31
1474582926,2,24
1474582936,4,34
1474582946,7,147
1474582956,6,130
1474582966,5,37
1474582976,3,37
1474582986,5,50
1474582996,1,21
1474583006,9,91
1474583016,4,55
1474583026,8,70
1474583036,7,136
1474583046,3,33
1474583056,7,77
1474583066,5,70
1474583076,6,98
1474583086,5,36
1474583096,5,72
1474583106,8,94
1474583116,5,59
1474583126,4,29
1474583136,6,60
1474583146,5,62
1474583156,4,47
1474583166,2,24
1474583176,10,205
1474583186,5,56
1474583196,3,27
1474583206,5,42
1474583216,5,172
1474583226,8,162
1474583236,6,141
1474583246,4,44
1474583256,5,60
1474583266,5,66
1474583276,3,59
1474583286,2,21
1474583296,5,47
1474583306,3,42
1474583316,2,24
1474583326,6,91
1474583336,7,114
1474583346,3,28
1474583356,11,95
1474583366,3,34
1474583376,4,37
1474583386,7,118
1474583396,5,68
1474583406,5,75
1474583416,5,52
1474583426,4,33
1474583436,7,56
1474583446,5,58
1474583456,8,108
1474583466,6,63
1474583476,2,37
1474583486,1,21
1474583496,3,15
1474583506,10,106
1474583516,1,21
1474583526,5,69
1474583536,4,39
1474583546,3,25
1474583556,11,139
1474583566,4,42
1474583576,6,78
1474583586,4,48
1474583596,5,39
1474583606,7,95
1474583616,6,76
1474583626,4,47
1474583636,6,71
1474583646,3,22
1474583656,1,15
1474583666,8,98
1474583676,10,100
1474583686,5,82
1474583696,4,30
1474583706,5,38
1474583716,5,54
1474583726,3,53
1474583736,7,105
1474583746,2,29
1474583756,2,22
1474583766,4,51
1474583776,4,29
1474583786,1,16
1474583796,4,42
1474583806,6,47
1474583816,6,106
1474583826,2,34
1474583836,4,27
1474583846,6,55
1474583856,5,177
1474583866,5,35
1474583876,8,133
1474583886,3,51
1474583896,5,93
1474583907,5,44
1474583917,5,78
1474583927,8,95
1474583937,5,180
1474583947,8,104
1474583957,5,68
1474583967,4,33
1474583977,3,27
1474583987,7,64
1474583997,6,69
1474584007,4,36
1474584017,6,73
1474584027,3,29
1474584037,7,59
1474584047,4,64
1474584057,3,45
1474584067,5,35
1474584077,1,32
1474584087,7,49
1474584097,3,48
1474584107,5,57
1474584117,4,37
1474584127,6,50
1474584137,7,86
1474584147,5,39
1474584157,4,41
1474584167,3,35
1474584177,5,40
1474584187,9,127
1474584197,8,95
1474584207,4,45
1474584217,6,54
1474584227,5,63
1474584237,4,29
1474584247,4,102
1474584257,3,33
1474584267,5,57
1474584277,7,86
1474584287,1,31
1474584297,8,115
1474584307,2,30
1474584317,5,36
1474584327,5,46
1474584337,2,32
1474584347,5,33
1474584357,5,80
1474584367,2,21
1474584377,6,56
1474584387,8,158
1474584397,6,64
1474584407,7,100
1474584417,3,58
1474584427,5,40
1474584437,11,190
1474584447,4,277
1474584457,3,29
1474584467,4,27
1474584477,5,70
1474584487,3,67
1474584497,7,73
1474584507,9,180
1474584517,6,141
1474584527,4,60
1474584537,10,140
1474584547,6,207
1474584557,6,84
1474584567,3,33
1474584577,5,53
1474584587,5,35
1474584597,2,34
1474584607,7,145
1474584617,4,40
1474584627,9,102
1474584637,4,35
1474584647,5,79
1474584657,8,102
1474584667,6,68
1474584677,1,24
1474584687,4,24
1474584697,3,51
1474584707,1,22
1474584717,1,12
1474584727,7,155
1474584737,5,41
1474584747,4,43
1474584757,4,58
1474584767,5,45
1474584777,6,71
1474584787,6,75
1474584797,9,130
1474584807,6,115
1474584817,3,31
1474584827,4,38
1474584837,6,80
1474584847,5,50
1474584857,4,52
1474584867,10,110
1474584877,2,44
1474584887,4,26
1474584897,5,50
1474584907,3,42
1474584917,10,317
1474584927,2,30
1474584937,6,75
1474584947,4,31
1474584957,3,64
1474584968,4,32
1474584978,6,35
1474584988,5,84
1474584998,6,75
1474585008,1,17
1474585018,1,17
1474585028,4,17
1474585038,2,30
1474585048,7,77
1474585058,5,56
1474585068,4,61
1474585078,4,30
1474585088,4,44
1474585098,6,56
1474585108,5,52
1474585118,8,252
1474585128,2,27
1474585138,8,134
1474585148,1,32
1474585158,7,142
1474585168,5,127
1474585178,4,34
1474585188,4,28
1474585198,5,50
1474585208,8,75
1474585218,5,50
1474585228,7,57
1474585238,3,89
1474585248,4,49
1474585258,3,34
1474585268,6,88
1474585278,2,48
1474585288,2,13
1474585298,4,58
1474585308,4,31
1474585318,8,96
1474585328,3,40
1474585338,4,26
1474585348,8,116
1474585358,4,145
1474585368,2,19
1474585378,10,97
1474585388,3,50
1474585398,6,86
1474585408,3,37
1474585418,8,100
1474585428,5,49
1474585438,4,54
1474585448,0,0
1474585458,6,61
1474585468,6,52
1474585478,7,93
1474585488,5,60
1474585498,6,57
1474585508,4,46
1474585518,4,26
1474585528,7,89
1474585538,10,215
1474585548,2,42
1474585558,5,60
1474585568,5,52
1474585578,5,46
1474585588,3,63
1474585598,1,22
1474585608,7,142
1474585618,2,49
1474585628,6,55
1474585638,5,176
1474585648,5,40
1474585658,4,44
1474585668,6,57
1474585678,6,66
1474585688,6,75
1474585698,6,58
1474585708,4,34
1474585718,3,44
1474585728,9,142
1474585738,7,83
1474585748,3,31
1474585758,4,45
1474585768,5,75
1474585778,2,21
1474585788,1,11
1474585798,1,9
1474585808,4,22
1474585818,9,181
1474585828,4,39
1474585838,3,26
1474585848,5,52
1474585858,2,45
1474585868,5,44
1474585878,5,62
1474585888,4,41
1474585898,7,83
1474585908,6,73
1474585918,3,26
1474585928,4,37
1474585938,5,43
1474585948,5,72
1474585958,1,47
1474585968,7,82
1474585978,4,46
1474585988,6,54
1474585998,1,24
1474586008,5,38
1474586018,6,60
1474586028,6,167
1474586038,6,49
1474586049,7,103
1474586059,4,63
1474586069,6,188
1474586079,8,86
1474586089,7,167
1474586099,5,79
1474586109,3,35
1474586119,6,83
1474586129,5,42
1474586139,5,64
1474586149,7,90
1474586159,5,116
1474586169,7,55
1474586179,3,51
1474586189,4,34
1474586199,7,73
1474586209,1,30
1474586219,2,14
1474586229,4,32
1474586239,3,31
1474586249,7,150
1474586259,5,145
1474586269,4,70
1474586279,3,18
1474586289,7,76
1474586299,3,37
1474586309,4,25
1474586319,7,75
1474586329,10,198
1474586339,2,82
1474586349,8,79
1474586359,6,76
1474586369,5,44
1474586379,6,52
1474586389,5,48
1474586399,9,146
1474586409,9,200
1474586419,6,88
1474586429,5,64
1474586439,3,66
1474586449,4,65
1474586459,5,49
1474586469,5,65
1474586479,4,38
1474586489,5,36
1474586499,6,54
1474586509,6,64
1474586519,2,26
1474586529,2,21
1474586539,2,16
1474586549,6,31
1474586559,4,152
1474586569,3,19
1474586579,6,90
1474586589,2,25
1474586599,4,23
1474586609,6,106
1474586619,6,89
1474586629,3,37
1474586639,7,82
1474586649,7,165
1474586659,7,79
1474586669,7,121
1474586679,4,56
1474586689,7,104
1474586699,4,30
1474586709,5,43
1474586719,3,46
1474586729,4,36
1474586739,7,170
1474586749,5,43
1474586759,13,212
1474586769,2,31
1474586779,7,90
1474586789,3,60
1474586799,7,120
1474586809,7,128
1474586819,3,24
1474586829,4,61
1474586839,7,55
1474586849,4,81
1474586859,9,123
1474586869,2,45
1474586879,5,37
1474586889,7,95
1474586899,5,46
1474586909,3,26
1474586919,4,28
1474586929,4,49
1474586939,2,24
1474586949,2,17
1474586959,3,23
1474586969,4,67
1474586979,6,140
1474586989,5,45
1474586999,7,85
1474587009,7,131
1474587019,4,54
1474587029,3,33
1474587039,5,46
1474587049,7,84
1474587059,4,53
1474587069,8,74
1474587079,4,33
1474587089,6,56
1474587099,5,65
1474587110,5,92
1474587120,5,37
1474587130,2,35
1474587140,5,40
1474587150,6,65
1474587160,5,53
1474587170,2,24
1474587180,10,202
1474587190,8,109
1474587200,7,60
1474587210,6,45
1474587220,4,59
1474587230,5,35
1474587240,6,74
1474587250,4,39
1474587260,1,20
1474587270,6,38
1474587280,5,52
1474587290,6,55
1474587300,5,92
1474587310,4,24
1474587320,3,40
1474587330,7,86
1474587340,4,39
1474587350,9,139
1474587360,2,42
1474587370,7,101
1474587380,1,22
1474587390,4,24
1474587400,7,129
1474587410,6,91
1474587420,8,177
1474587430,3,27
1474587440,5,38
1474587450,4,46
1474587460,4,47
1474587470,7,47
1474587480,8,78
1474587490,4,33
1474587500,3,56
1474587510,2,21
1474587520,5,42
1474587530,2,41
1474587540,6,104
1474587550,4,66
1474587560,3,29
1474587570,1,13
1474587580,3,14
1474587590,3,24
1474587600,7,90
1474587610,7,82
1474587620,3,94
1474587630,7,71
1474587640,2,37
1474587650,5,39
1474587660,9,106
1474587670,2,34
1474587680,5,65
1474587690,3,26
1474587700,4,32
1474587710,3,37
1474587720,5,62
1474587730,1,17
1474587740,7,63
1474587750,3,36
1474587760,4,30
1474587770,6,77
1474587780,4,52
1474587790,1,22
1474587800,4,24
1474587810,5,45
1474587820,5,50
1474587830,8,74
1474587840,6,86
1474587850,5,481
1474587860,5,81
1474587870,4,34
1474587880,5,50
1474587890,3,53
1474587900,1,15
1474587910,2,14
1474587920,9,92
1474587930,4,56
1474587940,3,26
1474587950,7,94
1474587960,10,106
1474587970,6,115
1474587980,6,83
1474587990,2,30
1474588000,6,69
1474588010,4,34
1474588020,5,62
1474588030,4,56
1474588040,2,32
1474588050,4,25
1474588060,4,40
1474588070,4,34
1474588080,6,46
1474588090,4,52
1474588100,10,150
1474588110,4,42
1474588120,4,42
1474588130,7,59
1474588140,7,221
1474588150,4,45
1474588160,4,40
1474588170,4,46
1474588181,8,114
1474588191,3,56
1474588201,5,97
1474588211,4,28
1474588221,8,83
1474588231,5,69
1474588241,5,102
1474588251,4,31
1474588261,5,46
1474588271,6,55
1474588281,9,96
1474588291,9,95
1474588301,6,146
1474588311,8,100
1474588321,5,52
1474588331,8,118
1474588341,5,52
1474588351,3,36
1474588361,3,23
1474588371,9,229
1474588381,5,41
1474588391,10,144
1474588401,4,66
1474588411,5,50
1474588421,5,50
1474588431,4,54
1474588441,4,24
1474588451,6,52
1474588461,6,120
1474588471,5,51
1474588481,7,181
1474588491,2,26
1474588501,0,0
1474588511,3,11
1474588521,3,47
1474588531,6,65
1474588541,8,131
1474588551,4,30
1474588561,6,100
1474588571,6,59
1474588581,5,68
1474588591,7,70
1474588601,2,60
1474588611,4,33
1474588621,7,67
1474588631,4,40
1474588641,5,43
1474588651,1,26
1474588661,1,17
1474588671,8,78
1474588681,7,101
1474588691,5,62
1474588701,5,55
1474588711,3,41
1474588721,7,85
1474588731,4,47
1474588741,7,49
1474588751,4,51
1474588761,5,53
1474588771,3,41
1474588781,7,72
1474588791,3,54
1474588801,6,50
1474588811,4,51
1474588821,5,78
1474588831,4,36
1474588841,4,37
1474588851,3,23
1474588861,3,59
1474588871,4,32
1474588881,3,28
1474588891,8,74
1474588901,5,55
1474588911,6,49
1474588921,8,132
1474588931,2,79
1474588941,6,43
1474588951,6,65
1474588961,3,28
1474588971,8,168
1474588981,4,35
1474588991,2,44
1474589001,5,46
1474589011,6,47
1474589021,6,55
1474589031,5,49
1474589041,3,33
1474589051,11,227
1474589061,5,139
1474589071,4,25
1474589081,4,77
1474589091,5,61
1474589101,5,54
1474589111,7,84
1474589121,4,35
1474589131,11,98
1474589141,5,51
1474589151,5,48
1474589161,6,64
1474589171,1,21
1474589181,5,50
1474589191,3,44
1474589201,6,53
1474589211,8,109
1474589221,7,81
1474589231,7,73
1474589242,3,65
1474589252,3,29
1474589262,1,16
1474589272,4,22
1474589282,3,23
1474589292,6,52
1474589302,6,48
1474589312,7,94
1474589322,5,51
1474589332,4,36
1474589342,3,34
1474589352,4,27
1474589362,3,33
1474589372,8,107
1474589382,5,56
1474589392,3,26
1474589402,5,90
1474589412,8,212
1474589422,5,54
1474589432,6,68
1474589442,4,38
1474589452,3,49
1474589462,4,34
1474589472,11,453
