CLICKS, MaxCPM5
1474449603,7,273
1474449613,4,34
1474449623,7,129
1474449633,7,71
1474449643,7,107
1474449653,8,163
1474449663,3,53
1474449673,4,31
1474449683,7,72
1474449693,7,144
1474449703,2,47
1474449713,4,27
1474449723,8,165
1474449733,3,56
1474449743,5,47
1474449753,7,63
1474449763,5,64
1474449773,9,100
1474449783,6,152
1474449793,5,64
1474449803,4,33
1474449813,8,115
1474449823,7,53
1474449833,5,65
1474449843,10,176
1474449853,6,91
1474449863,6,98
1474449873,3,97
1474449883,7,76
1474449893,16,355
1474449903,5,176
1474449913,3,24
1474449923,7,120
1474449933,3,27
1474449943,8,132
1474449953,6,43
1474449963,6,44
1474449973,6,76
1474449983,6,67
1474449994,1,18
1474450004,4,31
1474450014,4,60
1474450024,5,46
1474450034,5,69
1474450044,4,39
1474450054,4,39
1474450064,9,112
1474450074,1,33
1474450084,5,37
1474450094,4,53
1474450104,7,53
1474450114,8,99
1474450124,6,80
1474450134,5,43
1474450144,3,32
1474450154,6,98
1474450164,5,46
1474450174,9,123
1474450184,6,44
1474450194,3,37
1474450204,6,62
1474450214,2,40
1474450224,9,257
1474450234,3,45
1474450244,4,28
1474450254,5,41
1474450264,4,46
1474450274,3,22
1474450284,7,60
1474450294,3,51
1474450304,5,49
1474450314,5,63
1474450324,2,53
1474450334,3,25
1474450344,4,33
1474450354,1,19
1474450364,5,44
1474450374,8,150
1474450384,5,88
1474450394,6,75
1474450404,4,41
1474450414,6,47
1474450424,5,162
1474450434,4,55
1474450444,5,44
1474450454,3,24
1474450464,6,62
1474450474,6,80
1474450484,8,87
1474450494,5,51
1474450504,11,234
1474450514,5,49
1474450524,6,84
1474450534,7,52
1474450544,5,51
1474450554,7,96
1474450564,5,47
1474450574,8,134
1474450584,7,99
1474450594,1,128
1474450604,4,24
1474450614,5,42
1474450624,4,31
1474450634,6,65
1474450644,3,30
1474450654,7,60
1474450664,4,45
1474450674,3,30
1474450684,3,43
1474450694,3,31
1474450704,5,65
1474450714,3,34
1474450724,6,131
1474450734,6,56
1474450744,2,48
1474450754,3,24
1474450764,5,103
1474450774,4,48
1474450784,7,125
1474450794,2,28
1474450804,4,31
1474450814,5,51
1474450824,3,37
1474450834,9,190
1474450844,4,58
1474450854,5,61
1474450864,5,44
1474450874,7,182
1474450884,4,24
1474450894,3,32
1474450904,4,38
1474450914,5,34
1474450924,3,149
1474450934,9,146
1474450944,2,53
1474450954,4,24
1474450964,9,96
1474450974,4,63
1474450984,6,54
1474450994,5,56
1474451004,5,81
1474451014,10,300
1474451024,6,55
1474451034,4,46
1474451045,6,84
1474451055,4,39
1474451065,8,92
1474451075,2,30
1474451085,2,27
1474451095,8,88
1474451105,5,41
1474451115,3,39
1474451125,6,137
1474451135,11,139
1474451145,5,65
1474451155,5,50
1474451165,9,82
1474451175,2,98
1474451185,4,26
1474451195,7,91
1474451205,6,48
1474451215,8,219
1474451225,6,69
1474451235,10,155
1474451245,6,62
1474451255,8,148
1474451265,9,86
1474451275,7,81
1474451285,4,45
1474451295,9,126
1474451305,9,188
1474451315,9,91
1474451325,4,79
1474451335,4,34
1474451345,7,79
1474451355,4,34
1474451365,7,78
1474451375,5,84
1474451385,3,27
1474451395,5,38
1474451405,5,106
1474451415,1,22
1474451425,1,22
1474451435,5,37
1474451445,5,38
1474451455,5,67
1474451465,6,69
1474451475,7,153
1474451485,7,128
1474451495,7,201
1474451505,3,40
1474451515,4,32
1474451525,7,59
1474451535,3,27
1474451545,5,43
1474451555,5,48
1474451565,11,130
1474451575,4,108
1474451585,5,46
1474451595,6,60
1474451605,6,48
1474451615,7,118
1474451625,6,94
1474451635,7,82
1474451645,2,46
1474451655,4,21
1474451665,5,87
1474451675,5,53
1474451685,5,42
1474451695,6,52
1474451705,1,47
1474451715,9,492
1474451725,6,115
1474451735,6,91
1474451745,10,150
1474451755,5,171
1474451765,8,94
1474451775,10,165
1474451785,3,46
1474451795,9,166
1474451805,5,90
1474451815,3,83
1474451825,4,29
1474451835,6,60
1474451845,4,37
1474451855,4,30
1474451865,3,75
1474451875,4,24
1474451885,8,121
1474451895,5,79
1474451905,4,39
1474451915,5,58
1474451925,6,55
1474451935,11,176
1474451945,5,81
1474451955,4,45
1474451965,8,88
1474451975,6,72
1474451985,11,118
1474451995,9,198
1474452005,3,42
1474452015,6,120
1474452025,3,21
1474452035,7,66
1474452045,9,83
1474452055,7,126
1474452065,5,48
1474452076,10,111
1474452086,6,111
1474452096,7,61
1474452106,7,112
1474452116,6,76
1474452126,5,48
1474452136,8,105
1474452146,5,74
1474452156,5,59
1474452166,2,26
1474452176,4,28
1474452186,7,72
1474452196,4,74
1474452206,4,29
1474452216,9,99
1474452226,2,24
1474452236,4,32
1474452246,4,54
1474452256,5,122
1474452266,3,55
1474452276,7,44
1474452286,5,64
1474452296,7,95
1474452306,6,140
1474452316,2,103
1474452326,7,79
1474452336,4,26
1474452346,1,23
1474452356,3,24
1474452366,2,26
1474452376,7,55
1474452386,5,46
1474452396,4,51
1474452406,6,109
1474452416,6,88
1474452426,2,54
1474452436,4,31
1474452446,2,31
1474452456,10,154
1474452466,9,113
1474452476,3,33
1474452486,9,76
1474452496,5,93
1474452506,5,45
1474452516,2,36
1474452526,1,21
1474452536,6,64
1474452546,7,80
1474452556,5,68
1474452566,6,55
1474452576,8,175
1474452586,7,122
1474452596,5,42
1474452606,3,46
1474452616,3,32
1474452626,4,27
1474452636,4,43
1474452646,3,28
1474452656,4,30
1474452666,6,98
1474452676,5,70
1474452686,6,40
1474452696,3,38
1474452706,5,62
1474452716,1,20
1474452726,4,21
1474452736,5,46
1474452746,5,73
1474452756,2,33
1474452766,4,26
1474452776,8,83
1474452786,5,108
1474452796,5,61
1474452806,1,19
1474452816,4,23
1474452826,5,42
1474452836,4,36
1474452846,5,50
1474452856,6,112
1474452866,11,133
1474452876,7,109
1474452886,5,47
1474452896,9,81
1474452906,8,90
1474452916,6,122
1474452926,4,39
1474452936,3,33
1474452946,4,75
1474452956,4,24
1474452966,7,141
1474452976,3,22
1474452986,5,77
1474452996,5,53
1474453006,5,39
1474453016,9,154
1474453026,5,50
1474453036,5,41
1474453046,2,35
1474453056,2,22
1474453066,2,21
1474453076,6,68
1474453086,3,30
1474453096,2,46
1474453106,4,25
1474453116,3,23
1474453126,5,43
1474453136,4,54
1474453147,8,88
1474453157,4,90
1474453167,4,31
1474453177,3,29
1474453187,5,63
1474453197,9,258
1474453207,6,81
1474453217,5,65
1474453227,9,111
1474453237,7,68
1474453247,2,42
1474453257,6,66
1474453267,3,30
1474453277,5,46
1474453287,10,130
1474453297,3,62
1474453307,1,22
1474453317,2,16
1474453327,5,39
1474453337,5,42
1474453347,5,53
1474453357,8,168
1474453367,10,103
1474453377,4,80
1474453387,3,62
1474453397,6,37
1474453407,4,73
1474453417,6,58
1474453427,5,69
1474453437,5,46
1474453447,6,64
1474453457,7,97
1474453467,5,44
1474453477,0,0
1474453487,6,114
1474453497,5,78
1474453507,3,26
1474453517,10,122
1474453527,4,34
1474453537,6,63
1474453547,2,23
1474453557,9,128
1474453567,7,69
1474453577,7,91
1474453587,7,70
1474453597,5,62
1474453607,2,20
1474453617,2,14
1474453627,3,28
1474453637,5,47
1474453647,5,39
1474453657,8,199
1474453667,4,71
1474453677,2,24
1474453687,6,42
1474453697,7,73
1474453707,8,131
1474453717,3,82
1474453727,3,22
1474453737,4,31
1474453747,4,33
1474453757,8,97
1474453767,8,196
1474453777,4,47
1474453787,8,64
1474453797,7,80
1474453807,6,149
1474453817,5,165
1474453827,12,186
1474453837,4,160
1474453847,6,48
1474453857,4,34
1474453867,3,77
1474453877,1,16
1474453887,5,36
1474453897,7,214
1474453907,6,51
1474453917,3,30
1474453927,5,105
1474453937,4,38
1474453947,6,52
1474453957,6,111
1474453967,5,61
1474453977,5,62
1474453987,5,38
1474453997,6,140
1474454007,3,30
1474454017,7,102
1474454027,5,75
1474454037,6,120
1474454047,9,525
1474454057,4,32
1474454067,10,110
1474454077,5,78
1474454087,3,41
1474454097,7,47
1474454107,6,67
1474454117,3,43
1474454127,7,58
1474454137,4,53
1474454147,4,31
1474454157,12,197
1474454167,4,71
1474454178,4,21
1474454188,5,155
1474454198,3,26
1474454208,8,61
1474454218,9,92
1474454228,5,68
1474454238,5,53
1474454248,4,34
1474454258,6,78
1474454268,3,69
1474454278,9,299
1474454288,5,82
1474454298,3,63
1474454308,3,19
1474454318,2,25
1474454328,3,24
1474454338,6,67
1474454348,10,92
1474454358,7,88
1474454368,5,83
1474454378,7,48
1474454388,5,55
1474454398,7,77
1474454408,7,96
1474454418,5,52
1474454428,7,87
1474454438,5,90
1474454448,9,645
1474454458,7,131
1474454468,6,109
1474454478,7,81
1474454488,5,48
1474454498,2,25
1474454508,5,82
1474454518,4,30
1474454528,8,91
1474454538,2,43
1474454548,4,19
1474454558,5,42
1474454568,5,52
1474454578,3,36
1474454588,6,41
1474454598,7,107
1474454608,5,43
1474454618,4,43
1474454628,9,109
1474454638,6,71
1474454648,11,104
1474454658,9,131
1474454668,4,61
1474454678,2,21
1474454688,9,113
1474454698,2,37
1474454708,1,18
1474454718,6,87
1474454728,6,55
1474454738,4,40
1474454748,7,66
1474454758,11,176
1474454768,4,53
1474454778,3,27
1474454788,10,118
1474454798,5,69
1474454808,4,60
1474454818,11,347
1474454828,4,46
1474454838,9,84
1474454848,5,62
1474454858,4,37
1474454868,5,53
1474454878,1,21
1474454888,7,206
1474454898,6,77
1474454908,5,38
1474454918,5,55
1474454928,7,52
1474454938,3,33
1474454948,9,126
1474454958,4,39
1474454968,6,61
1474454978,3,56
1474454988,5,47
1474454998,5,167
1474455008,9,105
1474455018,2,56
1474455028,6,86
1474455038,3,41
1474455048,3,21
1474455058,7,85
1474455068,5,58
1474455078,3,29
1474455088,5,36
1474455098,4,41
1474455108,7,113
1474455118,9,137
1474455128,4,136
1474455138,1,17
1474455148,7,92
1474455158,4,43
1474455168,2,31
1474455178,10,74
1474455188,5,59
1474455199,3,37
1474455209,10,172
1474455219,7,145
1474455229,9,106
1474455239,2,40
1474455249,5,32
1474455259,0,0
1474455269,4,15
1474455279,4,44
1474455289,6,114
1474455299,12,355
1474455309,7,124
1474455319,6,75
1474455329,13,230
1474455339,7,98
1474455349,3,71
1474455359,5,76
1474455369,8,76
1474455379,6,89
1474455389,6,50
1474455399,3,43
1474455409,5,35
1474455419,5,42
1474455429,9,86
1474455439,2,82
1474455449,6,73
1474455459,11,179
1474455469,5,84
1474455479,8,200
1474455489,6,114
1474455499,5,48
1474455509,6,75
1474455519,7,111
1474455529,5,77
1474455539,9,255
1474455549,4,109
1474455559,3,34
1474455569,1,23
1474455579,8,75
1474455589,3,47
1474455599,3,28
1474455609,3,21
1474455619,5,41
1474455629,2,34
1474455639,6,77
1474455649,4,42
1474455659,2,36
1474455669,5,55
1474455679,3,20
1474455689,5,71
1474455699,8,104
1474455709,6,97
1474455719,3,34
1474455729,6,88
1474455739,5,90
1474455749,5,46
1474455759,7,93
1474455769,6,80
1474455779,1,27
1474455789,8,91
1474455799,6,192
1474455809,3,31
1474455819,6,37
1474455829,2,39
1474455839,5,33
1474455849,8,74
1474455859,6,63
1474455869,7,63
1474455879,6,86
1474455889,7,85
1474455899,4,62
1474455909,1,28
1474455919,3,18
1474455929,4,28
1474455939,3,25
1474455949,7,69
1474455959,5,80
1474455969,5,53
1474455979,5,88
1474455989,2,32
1474455999,12,162
1474456009,6,141
1474456019,1,46
1474456029,3,19
1474456039,4,22
1474456049,9,133
1474456059,1,44
1474456069,2,21
1474456079,6,93
1474456089,7,73
1474456099,3,30
1474456109,8,89
1474456119,1,57
1474456129,6,66
1474456139,9,155
1474456149,6,139
1474456159,5,50
1474456169,7,85
1474456179,8,91
1474456189,1,24
1474456199,4,21
1474456209,9,356
1474456219,6,54
1474456229,6,53
1474456239,4,37
1474456249,5,75
1474456260,5,64
1474456270,7,316
1474456280,6,55
1474456290,9,118
1474456300,1,39
1474456310,1,18
1474456320,5,31
1474456330,4,50
1474456340,8,144
1474456350,7,157
1474456360,5,41
1474456370,4,42
1474456380,4,75
1474456390,6,44
1474456400,2,41
1474456410,3,17
1474456420,7,103
1474456430,4,33
1474456440,8,175
1474456450,8,82
1474456460,6,81
1474456470,7,70
1474456480,6,47
1474456490,3,31
1474456500,3,26
1474456510,6,52
1474456520,5,84
1474456530,2,21
1474456540,6,64
1474456550,5,56
1474456560,8,101
1474456570,4,39
1474456580,6,67
1474456590,10,156
1474456600,7,65
1474456610,1,21
1474456620,6,68
1474456630,2,40
1474456640,2,18
1474456650,5,45
1474456660,5,65
1474456670,5,50
1474456680,8,112
1474456690,4,45
1474456700,8,95
1474456710,5,72
1474456720,9,101
1474456730,5,56
1474456740,4,43
1474456750,7,89
1474456760,6,44
1474456770,6,55
1474456780,6,55
1474456790,2,34
1474456800,2,17
1474456810,8,110
1474456820,3,42
1474456830,8,89
1474456840,5,64
1474456850,7,58
1474456860,9,137
1474456870,6,136
1474456880,7,62
1474456890,8,71
1474456900,4,38
1474456910,5,66
1474456920,6,95
1474456930,6,63
1474456940,8,106
1474456950,2,34
1474456960,5,42
1474456970,3,48
1474456980,3,38
1474456990,2,17
1474457000,7,89
1474457010,1,52
1474457020,2,17
1474457030,4,51
1474457040,5,46
1474457050,5,94
1474457060,14,212
1474457070,5,77
1474457080,4,49
1474457090,5,39
1474457100,4,37
1474457110,5,61
1474457120,6,44
1474457130,2,39
1474457140,5,35
1474457150,5,100
1474457160,2,20
1474457170,3,33
1474457180,4,25
1474457190,6,43
1474457200,3,44
1474457210,7,132
1474457220,4,35
1474457230,6,123
1474457240,6,105
1474457250,8,76
1474457260,7,75
1474457270,7,88
1474457280,6,165
1474457291,4,64
1474457301,6,84
1474457311,9,83
1474457321,2,34
1474457331,4,23
1474457341,2,27
1474457351,5,36
1474457361,7,59
1474457371,8,119
1474457381,6,112
1474457391,5,70
1474457401,7,90
1474457411,7,68
1474457421,5,50
1474457431,6,93
1474457441,4,37
1474457451,2,47
1474457461,6,100
1474457471,6,51
1474457481,6,54
1474457491,6,169
1474457501,7,76
1474457511,6,73
1474457521,2,50
1474457531,2,20
1474457541,7,48
1474457551,6,63
1474457561,9,348
1474457571,2,62
1474457581,6,70
1474457591,5,111
1474457601,6,44
1474457611,6,119
1474457621,9,82
1474457631,3,48
1474457641,2,18
1474457651,3,28
1474457661,3,40
1474457671,2,20
1474457681,4,31
1474457691,5,38
1474457701,4,36
1474457711,5,47
1474457721,4,47
1474457731,7,58
1474457741,10,200
1474457751,4,80
1474457761,7,84
1474457771,1,38
1474457781,10,128
1474457791,8,89
1474457801,5,86
1474457811,1,37
1474457821,5,32
1474457831,5,93
1474457841,6,88
1474457851,4,40
1474457861,4,47
1474457871,7,231
1474457881,6,53
1474457891,7,79
1474457901,9,118
1474457911,7,68
1474457921,5,45
1474457931,5,56
1474457941,9,120
1474457951,3,53
1474457961,10,134
1474457971,6,106
1474457981,6,65
1474457991,9,117
1474458001,5,100
1474458011,6,105
1474458021,5,62
1474458031,6,62
1474458041,4,57
1474458051,6,47
1474458061,3,36
1474458071,3,32
1474458081,6,72
1474458091,6,57
1474458101,5,50
1474458111,6,61
1474458121,8,89
1474458131,3,49
1474458141,9,106
1474458151,7,177
1474458161,8,89
1474458171,2,49
1474458181,6,80
1474458191,7,81
1474458201,2,27
1474458211,3,27
1474458221,5,50
1474458231,2,26
1474458241,6,135
1474458251,3,35
1474458261,8,77
1474458271,4,67
1474458281,8,90
1474458291,2,43
1474458301,2,21
1474458311,2,14
1474458321,7,178
1474458332,4,37
1474458342,7,71
1474458352,9,1310
1474458362,2,30
1474458372,8,100
1474458382,5,39
1474458392,10,151
1474458402,7,90
1474458412,4,69
1474458422,2,23
1474458432,5,51
1474458442,5,43
1474458452,2,23
1474458462,9,112
1474458472,6,108
1474458482,6,57
1474458492,5,44
1474458502,4,92
1474458512,3,32
1474458522,6,47
1474458532,4,30
1474458542,5,55
1474458552,4,55
1474458562,2,27
1474458572,3,18
1474458582,6,116
1474458592,3,34
1474458602,3,65
1474458612,7,83
1474458622,8,95
1474458632,6,63
1474458642,8,102
1474458652,7,82
1474458662,5,45
1474458672,5,48
1474458682,6,75
1474458692,9,111
1474458702,5,67
1474458712,4,28
1474458722,6,69
1474458732,6,71
1474458742,3,41
1474458752,2,24
1474458762,8,139
1474458772,7,62
1474458782,5,45
1474458792,5,60
1474458802,3,30
1474458812,4,29
1474458822,3,57
1474458832,4,32
1474458842,5,58
1474458852,6,69
1474458862,4,44
1474458872,4,35
1474458882,8,138
1474458892,11,147
1474458902,8,89
1474458912,5,52
1474458922,4,51
1474458932,7,49
1474458942,3,32
1474458952,5,46
1474458962,6,104
1474458972,6,67
1474458982,6,120
1474458992,6,53
1474459002,8,89
1474459012,5,49
1474459022,4,35
1474459032,5,44
1474459042,4,29
1474459052,9,112
1474459062,8,113
1474459072,5,68
1474459082,5,40
1474459092,6,61
1474459102,3,30
1474459112,2,23
1474459122,6,69
1474459132,4,67
1474459142,6,108
1474459152,0,0
1474459162,5,54
1474459172,3,24
1474459182,7,68
1474459192,5,67
1474459202,5,64
1474459212,5,43
1474459222,6,75
1474459232,2,33
1474459242,7,71
1474459252,5,54
1474459262,4,39
1474459272,3,62
1474459282,2,24
1474459292,8,182
1474459302,6,61
1474459312,5,61
1474459322,4,58
1474459332,8,151
1474459342,10,88
1474459352,5,56
1474459363,4,30
1474459373,5,54
1474459383,3,48
1474459393,7,71
1474459403,1,26
1474459413,8,99
1474459423,2,28
1474459433,4,26
1474459443,10,154
1474459453,13,194
1474459463,5,159
1474459473,8,110
1474459483,3,43
1474459493,5,64
1474459503,5,49
1474459513,4,37
1474459523,4,53
1474459533,4,31
1474459543,10,81
1474459553,4,56
1474459563,7,87
1474459573,3,50
1474459583,3,26
1474459593,2,28
1474459603,9,100
1474459613,9,267
1474459623,5,103
1474459633,6,108
1474459643,4,45
1474459653,3,30
1474459663,6,72
1474459673,9,313
1474459683,5,204
1474459693,5,49
1474459703,10,117
1474459713,7,131
1474459723,3,47
1474459733,1,24
1474459743,6,82
1474459753,5,39
1474459763,12,166
1474459773,5,124
1474459783,5,65
1474459793,4,36
1474459803,4,77
1474459813,4,32
1474459823,4,39
1474459833,9,78
1474459843,3,55
1474459853,2,19
1474459863,8,125
1474459873,7,64
1474459883,3,60
1474459893,2,24
1474459903,2,19
1474459913,6,56
1474459923,5,48
1474459933,6,58
1474459943,4,50
1474459953,3,28
1474459963,4,28
1474459973,4,167
1474459983,6,93
1474459993,9,115
1474460003,3,51
1474460013,7,68
1474460023,6,51
1474460033,6,148
1474460043,3,31
1474460053,7,60
1474460063,5,53
1474460073,4,60
1474460083,5,31
1474460093,4,66
1474460103,6,62
1474460113,6,180
1474460123,3,43
1474460133,8,137
1474460143,4,38
1474460153,5,39
1474460163,8,96
1474460173,6,87
1474460183,8,106
1474460193,5,103
1474460203,6,55
1474460213,9,319
1474460223,3,50
1474460233,5,66
1474460243,5,39
1474460253,6,69
1474460263,5,73
1474460273,6,49
1474460283,7,68
1474460293,1,70
1474460303,6,195
1474460313,7,86
1474460323,7,138
1474460333,5,55
1474460343,3,30
1474460353,1,19
1474460363,9,101
1474460373,2,71
1474460383,9,106
1474460393,6,62
1474460404,7,213
1474460414,6,93
1474460424,6,56
1474460434,4,61
1474460444,6,55
1474460454,7,158
1474460464,6,107
1474460474,4,48
1474460484,2,28
1474460494,5,45
1474460504,4,28
1474460514,2,49
1474460524,4,37
1474460534,9,105
1474460544,6,155
1474460554,5,36
1474460564,5,83
1474460574,1,28
1474460584,6,36
1474460594,4,55
1474460604,11,135
1474460614,7,97
1474460624,5,107
1474460634,2,30
1474460644,1,20
1474460654,5,88
1474460664,3,25
1474460674,11,109
1474460684,5,121
1474460694,5,167
1474460704,3,28
1474460714,1,16
1474460724,4,20
1474460734,3,29
1474460744,5,73
1474460754,5,135
1474460764,5,52
1474460774,4,31
1474460784,7,97
1474460794,7,81
1474460804,6,71
1474460814,7,63
1474460824,6,77
1474460834,5,57
1474460844,8,175
1474460854,4,41
1474460864,4,46
1474460874,7,67
1474460884,5,45
1474460894,5,50
1474460904,7,71
1474460914,5,80
1474460924,7,62
1474460934,4,32
1474460944,6,83
1474460954,6,64
1474460964,4,55
1474460974,3,44
1474460984,4,29
1474460994,6,58
1474461004,6,112
1474461014,8,131
1474461024,2,35
1474461034,4,41
1474461044,6,70
1474461054,4,35
1474461064,3,32
1474461074,6,149
1474461084,4,32
1474461094,5,55
1474461104,3,34
1474461114,7,72
1474461124,4,66
1474461134,5,45
1474461144,2,44
1474461154,5,49
1474461164,6,78
1474461174,7,103
1474461184,4,78
1474461194,5,83
1474461204,2,46
1474461214,5,58
1474461224,12,303
1474461234,4,55
1474461244,5,42
1474461254,6,83
1474461264,4,48
1474461274,5,85
1474461284,10,239
1474461294,3,84
1474461304,5,53
1474461314,6,79
1474461324,5,46
1474461334,4,41
1474461344,6,50
1474461354,13,209
1474461364,4,118
1474461374,5,33
1474461384,4,42
1474461394,4,47
1474461404,5,41
1474461414,3,60
1474461424,2,17
1474461434,9,111
1474461444,8,84
1474461455,6,109
1474461465,6,51
1474461475,5,87
1474461485,10,197
1474461495,7,107
1474461505,4,45
1474461515,1,17
1474461525,7,111
1474461535,6,52
1474461545,1,20
1474461555,6,68
1474461565,4,40
1474461575,6,53
1474461585,4,61
1474461595,8,82
1474461605,4,47
1474461615,3,28
1474461625,8,100
1474461635,3,51
1474461645,6,53
1474461655,6,53
1474461665,3,37
1474461675,2,28
1474461685,8,73
1474461695,9,80
1474461705,6,88
1474461715,5,41
1474461725,3,34
1474461735,2,23
1474461745,9,94
1474461755,10,121
1474461765,5,173
1474461775,6,75
1474461785,5,45
1474461795,7,90
1474461805,8,79
1474461815,4,52
1474461825,8,186
1474461835,7,53
1474461845,5,69
1474461855,7,217
1474461865,3,39
1474461875,9,232
1474461885,6,44
1474461895,9,97
1474461905,6,126
1474461915,3,27
1474461925,5,37
1474461935,2,25
1474461945,6,73
1474461955,9,111
1474461965,11,164
1474461975,3,104
1474461985,4,26
1474461995,5,45
1474462005,4,35
1474462015,11,125
1474462025,7,102
1474462035,4,57
1474462045,5,60
1474462055,5,45
1474462065,5,53
1474462075,7,77
1474462085,10,93
1474462095,6,151
1474462105,7,108
1474462115,3,67
1474462125,8,88
1474462135,6,45
1474462145,3,58
1474462155,8,96
1474462165,8,109
1474462175,6,69
1474462185,6,63
1474462195,8,101
1474462205,4,62
1474462215,2,28
1474462225,6,61
1474462235,2,23
1474462245,3,27
1474462255,10,107
1474462265,7,90
1474462275,6,127
1474462285,11,117
1474462295,5,96
1474462305,5,47
1474462315,4,34
1474462325,2,22
1474462335,9,79
1474462345,3,56
1474462355,11,111
1474462365,4,107
1474462375,6,103
1474462385,9,132
1474462395,5,58
1474462405,7,58
1474462415,6,173
1474462425,8,99
1474462435,4,36
1474462445,4,28
1474462455,8,148
1474462465,7,95
1474462475,6,70
1474462485,4,81
1474462496,9,154
1474462506,7,83
1474462516,8,145
1474462526,5,51
1474462536,3,31
1474462546,8,118
1474462556,5,63
1474462566,5,59
1474462576,5,38
1474462586,4,49
1474462596,5,54
1474462606,8,158
1474462616,7,70
1474462626,4,36
1474462636,6,50
1474462646,8,171
1474462656,6,65
1474462666,7,110
1474462676,6,106
1474462686,3,45
1474462696,4,20
1474462706,9,181
1474462716,10,211
1474462726,6,72
1474462736,7,75
1474462746,5,129
1474462756,5,52
1474462766,8,150
1474462776,7,101
1474462786,11,145
1474462796,5,127
1474462806,6,93
1474462816,6,102
1474462826,4,32
1474462836,4,116
1474462846,6,65
1474462856,7,82
1474462866,4,62
1474462876,9,178
1474462886,7,98
1474462896,2,28
1474462906,4,24
1474462916,3,33
1474462926,8,65
1474462936,7,82
1474462946,3,113
1474462956,8,93
1474462966,8,117
1474462976,3,28
1474462986,7,115
1474462996,12,179
1474463006,6,71
1474463016,6,60
1474463026,5,49
1474463036,1,19
1474463046,6,57
1474463056,4,43
1474463066,7,50
1474463076,6,135
1474463086,5,46
1474463096,5,72
1474463106,4,30
1474463116,6,78
1474463126,5,55
1474463136,5,39
1474463146,6,41
1474463156,3,42
1474463166,9,414
1474463176,4,52
1474463186,6,61
1474463196,6,75
1474463206,2,32
1474463216,8,141
1474463226,3,45
1474463236,5,63
1474463246,3,37
1474463256,6,46
1474463266,7,72
1474463276,7,197
1474463286,3,51
1474463296,4,41
1474463306,4,31
1474463316,3,34
1474463326,6,48
1474463336,3,40
1474463346,7,81
1474463356,10,103
1474463366,6,80
1474463376,5,56
1474463386,4,40
1474463396,7,81
1474463406,6,81
1474463416,3,115
1474463426,11,100
1474463436,7,99
1474463446,7,77
1474463456,4,44
1474463466,5,96
1474463476,6,62
1474463486,8,92
1474463496,8,223
1474463507,8,77
1474463517,9,78
1474463527,8,83
1474463537,4,60
1474463547,7,237
1474463557,8,171
1474463567,5,76
1474463577,9,108
1474463587,5,75
1474463597,3,30
1474463607,4,29
1474463617,7,68
1474463627,7,60
1474463637,6,93
1474463647,5,44
1474463657,11,161
1474463667,9,187
1474463677,5,66
1474463687,1,17
1474463697,5,39
1474463707,9,149
1474463717,1,23
1474463727,7,67
1474463737,4,38
1474463747,5,106
1474463757,6,71
1474463767,4,25
1474463777,8,114
1474463787,6,79
1474463797,5,73
1474463807,3,41
1474463817,7,61
1474463827,5,56
1474463837,5,48
1474463847,3,48
1474463857,6,43
1474463867,5,39
1474463877,1,27
1474463887,5,40
1474463897,4,52
1474463907,3,31
1474463917,7,136
1474463927,5,52
1474463937,6,89
1474463947,6,84
1474463957,6,70
1474463967,7,175
1474463977,4,53
1474463987,5,36
1474463997,4,103
1474464007,5,87
1474464017,10,129
1474464027,1,42
1474464037,3,23
1474464047,4,22
1474464057,4,34
1474464067,7,109
1474464077,3,41
1474464087,5,40
1474464097,6,55
1474464107,9,79
1474464117,5,68
1474464127,9,97
1474464137,5,52
1474464147,4,42
1474464157,4,37
1474464167,5,43
1474464177,3,30
1474464187,6,42
1474464197,10,124
1474464207,7,91
1474464217,6,54
1474464227,6,56
1474464237,7,105
1474464247,4,58
1474464257,7,89
1474464267,7,58
1474464277,4,90
1474464287,3,29
1474464297,3,21
1474464307,7,90
1474464317,6,81
1474464327,3,88
1474464337,7,116
1474464347,3,22
1474464357,5,40
1474464367,3,49
1474464377,7,71
1474464387,5,109
1474464397,7,67
1474464407,5,51
1474464417,8,129
1474464427,0,0
1474464437,4,21
1474464447,8,134
1474464457,5,59
1474464467,4,42
1474464477,5,86
1474464487,4,37
1474464497,5,46
1474464507,3,34
1474464517,2,23
1474464527,8,64
1474464538,4,85
1474464548,3,49
1474464558,6,143
1474464568,4,82
1474464578,12,111
1474464588,5,74
1474464598,9,114
1474464608,6,86
1474464618,6,121
1474464628,8,80
1474464638,9,138
1474464648,4,109
1474464658,3,24
1474464668,11,116
1474464678,8,108
1474464688,5,81
1474464698,6,107
1474464708,7,82
1474464718,4,38
1474464728,6,164
1474464738,4,45
1474464748,4,25
1474464758,3,26
1474464768,2,22
1474464778,8,107
1474464788,9,88
1474464798,10,101
1474464808,2,39
1474464818,11,122
1474464828,6,55
1474464838,4,33
1474464848,4,43
1474464858,7,55
1474464868,9,150
1474464878,8,99
1474464888,6,89
1474464898,7,86
1474464908,2,35
1474464918,3,22
1474464928,8,105
1474464938,5,52
1474464948,5,48
1474464958,7,59
1474464968,4,46
1474464978,11,137
1474464988,2,56
1474464998,5,62
1474465008,7,72
1474465018,7,109
1474465028,5,157
1474465038,4,49
1474465048,4,42
1474465058,9,134
1474465068,6,121
1474465078,9,123
1474465088,6,171
1474465098,6,78
1474465108,6,47
1474465118,7,97
1474465128,6,60
1474465138,4,54
